CATE,bedrooms,halls,AREA,floor,subway,school,price,LONG,LAT,NAME,DISTRICT
chaoyang,1,0,37.93,low,1,1,47193,116.5848183,39.93548738,苹果派,常营
chaoyang,3,2,112.48,low,1,1,46231,116.5848183,39.93548738,苹果派,常营
chaoyang,1,0,43.58,middle,1,1,45893,116.5848183,39.93548738,苹果派,常营
chaoyang,2,2,76.29,low,1,1,45223,116.5848183,39.93548738,苹果派,常营
chaoyang,2,1,76.38,middle,1,1,45169,116.5848183,39.93548738,苹果派,常营
chaoyang,1,0,37.93,low,1,1,44820,116.5848183,39.93548738,苹果派,常营
chaoyang,2,1,76.29,high,1,1,44567,116.5848183,39.93548738,苹果派,常营
chaoyang,2,1,77.82,high,1,1,44334,116.5848183,39.93548738,苹果派,常营
chaoyang,3,1,110.2,high,1,1,41743,116.5848183,39.93548738,苹果派,常营
chaoyang,4,2,142.28,high,1,1,41468,116.5848183,39.93548738,苹果派,常营
chaoyang,2,1,61,low,1,0,81968,116.4789808,39.90527274,苹果社区北区,双井
chaoyang,2,1,120.31,low,1,0,43638,116.4789808,39.90527274,苹果社区北区,双井
chaoyang,3,2,143.77,low,1,0,76512,116.4768549,39.90369047,苹果社区南区,双井
chaoyang,3,2,171,low,1,0,76024,116.4768549,39.90369047,苹果社区南区,双井
chaoyang,3,2,129.14,high,1,0,75732,116.4768549,39.90369047,苹果社区南区,双井
chaoyang,2,2,97.23,low,1,0,71995,116.4768549,39.90369047,苹果社区南区,双井
chaoyang,2,1,97.37,high,1,0,71891,116.4768549,39.90369047,苹果社区南区,双井
chaoyang,2,2,97.3,middle,1,0,71737,116.4768549,39.90369047,苹果社区南区,双井
chaoyang,1,1,49.61,low,1,0,71559,116.4768549,39.90369047,苹果社区南区,双井
chaoyang,3,2,161.64,high,1,0,71146,116.4768549,39.90369047,苹果社区南区,双井
chaoyang,2,1,97,middle,1,0,70928,116.4768549,39.90369047,苹果社区南区,双井
chaoyang,3,2,105,low,1,0,70477,116.4768549,39.90369047,苹果社区南区,双井
chaoyang,1,1,60,high,1,0,70000,116.4768549,39.90369047,苹果社区南区,双井
chaoyang,2,2,97.3,middle,1,0,69887,116.4768549,39.90369047,苹果社区南区,双井
chaoyang,2,1,96,high,1,0,68750,116.4768549,39.90369047,苹果社区南区,双井
chaoyang,2,2,96.13,middle,1,0,68137,116.4768549,39.90369047,苹果社区南区,双井
chaoyang,1,1,61,middle,1,0,68033,116.4768549,39.90369047,苹果社区南区,双井
chaoyang,2,2,96.13,high,1,0,67513,116.4768549,39.90369047,苹果社区南区,双井
chaoyang,2,2,96.13,low,1,0,67513,116.4768549,39.90369047,苹果社区南区,双井
chaoyang,2,1,94.15,low,1,0,66915,116.4768549,39.90369047,苹果社区南区,双井
chaoyang,1,1,71.9,low,1,0,66760,116.4768549,39.90369047,苹果社区南区,双井
chaoyang,2,1,96.06,high,1,0,66626,116.4768549,39.90369047,苹果社区南区,双井
chaoyang,2,2,108.3,middle,1,0,66482,116.4768549,39.90369047,苹果社区南区,双井
chaoyang,2,1,96.13,middle,1,0,66473,116.4768549,39.90369047,苹果社区南区,双井
chaoyang,2,2,108.46,middle,1,0,66384,116.4768549,39.90369047,苹果社区南区,双井
chaoyang,1,1,71.9,high,1,0,66064,116.4768549,39.90369047,苹果社区南区,双井
chaoyang,1,1,60.74,middle,1,0,65855,116.4768549,39.90369047,苹果社区南区,双井
chaoyang,2,2,94.15,middle,1,0,65853,116.4768549,39.90369047,苹果社区南区,双井
chaoyang,2,2,111.85,high,1,0,65266,116.4768549,39.90369047,苹果社区南区,双井
chaoyang,2,1,111.68,high,1,0,64470,116.4768549,39.90369047,苹果社区南区,双井
chaoyang,1,0,55.21,high,1,0,63395,116.4768549,39.90369047,苹果社区南区,双井
chaoyang,2,1,85.87,middle,1,0,61722,116.4768549,39.90369047,苹果社区南区,双井
chaoyang,1,0,55.25,middle,1,0,61358,116.4768549,39.90369047,苹果社区南区,双井
chaoyang,4,2,160.75,high,1,0,59098,116.4768549,39.90369047,苹果社区南区,双井
chaoyang,2,1,69.35,low,1,0,57679,116.4768549,39.90369047,苹果社区南区,双井
chaoyang,2,1,95.87,low,1,0,52989,116.4768549,39.90369047,苹果社区南区,双井
chaoyang,1,1,71.95,low,1,0,52676,116.4768549,39.90369047,苹果社区南区,双井
shijingshan,2,1,52,low,0,0,40385,116.2023119,39.93641642,苹果园南路甲23号院,苹果园
shijingshan,2,1,73,high,1,0,37398,116.4596527,39.92834651,苹果园小区二区,苹果园
shijingshan,2,1,73,middle,1,0,36302,116.4596527,39.92834651,苹果园小区二区,苹果园
shijingshan,3,1,85.73,high,1,0,36161,116.4596527,39.92834651,苹果园小区二区,苹果园
shijingshan,2,1,58.44,low,1,0,34224,116.4596527,39.92834651,苹果园小区二区,苹果园
shijingshan,2,1,76.68,high,1,0,34168,116.4596527,39.92834651,苹果园小区二区,苹果园
shijingshan,2,1,79.1,middle,1,0,32870,116.4596527,39.92834651,苹果园小区二区,苹果园
shijingshan,3,1,85.73,high,1,0,32661,116.4596527,39.92834651,苹果园小区二区,苹果园
shijingshan,3,1,85.78,high,1,0,32642,116.4596527,39.92834651,苹果园小区二区,苹果园
shijingshan,3,1,85.73,high,1,0,32428,116.4596527,39.92834651,苹果园小区二区,苹果园
shijingshan,2,1,79.1,middle,1,0,31606,116.4596527,39.92834651,苹果园小区二区,苹果园
shijingshan,3,1,85.73,middle,1,0,31495,116.4596527,39.92834651,苹果园小区二区,苹果园
shijingshan,1,1,69.24,low,1,0,31052,116.4596527,39.92834651,苹果园小区二区,苹果园
shijingshan,3,1,85.73,low,1,0,30328,116.4596527,39.92834651,苹果园小区二区,苹果园
shijingshan,2,1,74.75,middle,1,0,38128,116.4596527,39.92834651,苹果园小区三区,苹果园
shijingshan,2,1,74.75,middle,1,0,36121,116.4596527,39.92834651,苹果园小区三区,苹果园
shijingshan,2,1,80.91,low,1,0,35966,116.4596527,39.92834651,苹果园小区三区,苹果园
shijingshan,2,1,74.43,high,1,0,35604,116.4596527,39.92834651,苹果园小区三区,苹果园
shijingshan,2,1,76.68,middle,1,0,35212,116.4596527,39.92834651,苹果园小区三区,苹果园
shijingshan,2,1,76.68,low,1,0,35212,116.4596527,39.92834651,苹果园小区三区,苹果园
shijingshan,2,1,74.75,low,1,0,34783,116.4596527,39.92834651,苹果园小区三区,苹果园
shijingshan,2,1,74.43,low,1,0,34664,116.4596527,39.92834651,苹果园小区三区,苹果园
shijingshan,2,1,74.43,middle,1,0,34261,116.4596527,39.92834651,苹果园小区三区,苹果园
shijingshan,2,1,76.68,high,1,0,34168,116.4596527,39.92834651,苹果园小区三区,苹果园
shijingshan,2,1,74.75,high,1,0,34114,116.4596527,39.92834651,苹果园小区三区,苹果园
shijingshan,2,1,74.43,low,1,0,33992,116.4596527,39.92834651,苹果园小区三区,苹果园
shijingshan,2,1,74.45,low,1,0,33849,116.4596527,39.92834651,苹果园小区三区,苹果园
shijingshan,2,1,74.43,low,1,0,29558,116.4596527,39.92834651,苹果园小区三区,苹果园
shijingshan,2,1,82.47,high,1,0,42440,116.4596527,39.92834651,苹果园小区四区,苹果园
shijingshan,2,2,94.58,low,1,0,41235,116.4596527,39.92834651,苹果园小区四区,苹果园
shijingshan,3,1,59.96,high,1,0,29187,116.4596527,39.92834651,苹果园小区四区,苹果园
shijingshan,2,1,72.5,low,1,0,41380,116.4596527,39.92834651,苹果园小区一区,苹果园
shijingshan,2,1,58.46,high,1,0,39344,116.4596527,39.92834651,苹果园小区一区,苹果园
shijingshan,2,1,56.04,middle,1,0,39258,116.4596527,39.92834651,苹果园小区一区,苹果园
shijingshan,1,1,44.11,high,1,0,38541,116.4596527,39.92834651,苹果园小区一区,苹果园
shijingshan,2,1,68.82,high,1,0,37780,116.4596527,39.92834651,苹果园小区一区,苹果园
shijingshan,2,0,52.83,middle,1,0,37479,116.4596527,39.92834651,苹果园小区一区,苹果园
shijingshan,3,1,86.68,high,1,0,36918,116.4596527,39.92834651,苹果园小区一区,苹果园
shijingshan,3,1,81.75,middle,1,0,36698,116.4596527,39.92834651,苹果园小区一区,苹果园
shijingshan,2,1,75.23,high,1,0,35226,116.4596527,39.92834651,苹果园小区一区,苹果园
shijingshan,2,1,62.82,high,1,0,34703,116.4596527,39.92834651,苹果园小区一区,苹果园
shijingshan,2,0,57.73,low,1,0,33778,116.4596527,39.92834651,苹果园小区一区,苹果园
shijingshan,2,1,59,middle,1,0,33560,116.4596527,39.92834651,苹果园小区一区,苹果园
shijingshan,2,1,60.01,high,1,0,33328,116.4596527,39.92834651,苹果园小区一区,苹果园
shijingshan,2,1,59,middle,1,0,33221,116.4596527,39.92834651,苹果园小区一区,苹果园
shijingshan,2,1,60.3,middle,1,0,32505,116.4596527,39.92834651,苹果园小区一区,苹果园
fengtai,3,1,78.34,low,1,0,45443,116.4271224,39.87238051,蒲安北里,蒲黄榆
fengtai,1,1,41.58,low,1,0,45215,116.4271224,39.87238051,蒲安北里,蒲黄榆
fengtai,1,1,57.23,low,1,0,48926,116.4268801,39.86902405,蒲安东里,蒲黄榆
fengtai,1,1,47.85,low,1,0,43888,116.4268801,39.86902405,蒲安东里,蒲黄榆
fengtai,2,1,60.74,middle,1,0,42147,116.4268801,39.86902405,蒲安东里,蒲黄榆
fengtai,2,1,59,high,1,0,41526,116.4268801,39.86902405,蒲安东里,蒲黄榆
fengtai,1,1,39.9,high,1,0,52632,116.4255836,39.86971371,蒲安里,蒲黄榆
fengtai,1,1,39.5,low,1,0,48102,116.4255836,39.86971371,蒲安里,蒲黄榆
fengtai,3,1,60.3,middle,1,0,46435,116.4255836,39.86971371,蒲安里,蒲黄榆
fengtai,2,1,52.8,middle,1,0,45455,116.4255836,39.86971371,蒲安里,蒲黄榆
fengtai,2,1,54.1,high,1,0,44363,116.4255836,39.86971371,蒲安里,蒲黄榆
fengtai,2,1,56.79,high,1,0,42261,116.4255836,39.86971371,蒲安里,蒲黄榆
fengtai,2,1,60,high,1,0,39167,116.4255836,39.86971371,蒲安里,蒲黄榆
fengtai,2,1,64.05,low,1,0,44497,116.4226945,39.87138956,蒲安西里,蒲黄榆
fengtai,2,1,59,low,1,0,44068,116.4226945,39.87138956,蒲安西里,蒲黄榆
fengtai,2,1,62.1,middle,1,0,39936,116.4226945,39.87138956,蒲安西里,蒲黄榆
fengtai,2,1,66,high,1,0,39394,116.4226945,39.87138956,蒲安西里,蒲黄榆
fengtai,2,1,71.16,high,1,0,38646,116.4226945,39.87138956,蒲安西里,蒲黄榆
fengtai,2,1,78.89,high,1,0,36761,116.4226945,39.87138956,蒲安西里,蒲黄榆
fengtai,2,1,81.2,low,1,0,46799,116.4265245,39.87609816,蒲黄榆二里,蒲黄榆
fengtai,2,1,56.5,high,1,0,46018,116.4265245,39.87609816,蒲黄榆二里,蒲黄榆
fengtai,3,1,66.91,low,1,0,41848,116.4265245,39.87609816,蒲黄榆二里,蒲黄榆
fengtai,3,1,80.4,low,1,0,41045,116.4265245,39.87609816,蒲黄榆二里,蒲黄榆
fengtai,2,1,49.85,high,1,0,40121,116.4265245,39.87609816,蒲黄榆二里,蒲黄榆
fengtai,3,1,15,high,1,0,206667,116.4283788,39.86977926,蒲黄榆路,蒲黄榆
fengtai,1,1,37.6,high,1,0,50532,116.4283788,39.86977926,蒲黄榆路,蒲黄榆
fengtai,2,1,69.6,high,1,0,45403,116.4283788,39.86977926,蒲黄榆路,蒲黄榆
fengtai,3,0,56,low,1,0,43750,116.4283788,39.86977926,蒲黄榆路,蒲黄榆
fengtai,3,1,71.4,middle,1,0,43418,116.4283788,39.86977926,蒲黄榆路,蒲黄榆
fengtai,2,1,69.6,middle,1,0,42386,116.4283788,39.86977926,蒲黄榆路,蒲黄榆
fengtai,1,1,37,high,1,0,47298,116.4205315,39.87663286,蒲黄榆三里,蒲黄榆
fengtai,3,1,67.72,high,1,0,42086,116.4205315,39.87663286,蒲黄榆三里,蒲黄榆
fengtai,3,1,66.23,high,1,0,39258,116.4236084,39.87439898,蒲黄榆四里,蒲黄榆
fengtai,2,1,59.56,middle,1,0,47012,116.423764,39.8730847,蒲黄榆五巷,蒲黄榆
fengtai,1,1,58,high,1,0,43104,116.423764,39.8730847,蒲黄榆五巷,蒲黄榆
fengtai,3,0,80.32,middle,1,0,39841,116.423764,39.8730847,蒲黄榆五巷,蒲黄榆
fengtai,2,1,60.08,low,1,0,38616,116.423764,39.8730847,蒲黄榆五巷,蒲黄榆
fengtai,2,1,56.71,basement ,1,0,26451,116.423764,39.8730847,蒲黄榆五巷,蒲黄榆
dongcheng,2,1,65.74,low,1,1,100396,116.4116626,39.92035113,普渡寺后巷,东单
haidian,2,1,51.7,low,1,1,96712,116.3115459,39.91879782,普惠南里,公主坟
haidian,2,1,49.7,high,1,1,82898,116.3115459,39.91879782,普惠南里,公主坟
haidian,2,1,52.5,low,1,1,82858,116.3115459,39.91879782,普惠南里,公主坟
haidian,2,1,52,low,1,1,82500,116.3115459,39.91879782,普惠南里,公主坟
haidian,3,1,80.18,low,1,1,81068,116.3115459,39.91879782,普惠南里,公主坟
haidian,3,1,71,middle,1,1,79578,116.3115459,39.91879782,普惠南里,公主坟
haidian,2,1,55.6,middle,1,1,79317,116.3115459,39.91879782,普惠南里,公主坟
haidian,3,1,76.8,high,1,1,77995,116.3115459,39.91879782,普惠南里,公主坟
haidian,2,1,55.6,low,1,1,77339,116.3115459,39.91879782,普惠南里,公主坟
haidian,2,1,55.6,high,1,1,77339,116.3115459,39.91879782,普惠南里,公主坟
haidian,2,1,58.9,low,1,1,76401,116.3115459,39.91879782,普惠南里,公主坟
haidian,1,1,51,low,1,1,75491,116.3115459,39.91879782,普惠南里,公主坟
haidian,3,1,87.5,middle,1,1,73715,116.3115459,39.91879782,普惠南里,公主坟
haidian,2,1,68,middle,1,1,72942,116.3115459,39.91879782,普惠南里,公主坟
haidian,2,1,59.7,middle,1,1,70352,116.3115459,39.91879782,普惠南里,公主坟
haidian,2,1,65.2,high,1,1,69019,116.3115459,39.91879782,普惠南里,公主坟
haidian,2,1,114.32,middle,0,0,63856,116.3017141,40.02865204,七彩华园,马连洼
haidian,1,1,79.68,low,0,0,62752,116.3017141,40.02865204,七彩华园,马连洼
haidian,2,1,98.5,middle,0,0,59899,116.3017141,40.02865204,七彩华园,马连洼
haidian,2,2,113.75,high,0,0,56704,116.3017141,40.02865204,七彩华园,马连洼
haidian,3,2,208.21,low,0,0,45628,116.3017141,40.02865204,七彩华园,马连洼
haidian,2,1,56.8,middle,1,0,79226,116.4596527,39.92834651,七省办,马甸
haidian,2,1,56.4,middle,1,1,72696,116.3124111,39.93887,七贤村,紫竹桥
haidian,2,1,65.5,high,1,1,64123,116.3124111,39.93887,七贤村,紫竹桥
shijingshan,3,1,84.18,middle,1,0,47399,116.2198729,39.90448403,七星园,鲁谷
shijingshan,2,1,86.8,low,1,0,46083,116.2198729,39.90448403,七星园,鲁谷
shijingshan,2,1,63,low,1,0,44445,116.2198729,39.90448403,七星园,鲁谷
shijingshan,2,1,66.08,middle,1,0,43887,116.2198729,39.90448403,七星园,鲁谷
shijingshan,2,1,86.8,low,1,0,43549,116.2198729,39.90448403,七星园,鲁谷
shijingshan,2,1,64.32,middle,1,0,42755,116.2198729,39.90448403,七星园,鲁谷
shijingshan,2,1,62.96,high,1,0,42567,116.2198729,39.90448403,七星园,鲁谷
shijingshan,2,1,87,high,1,0,42529,116.2198729,39.90448403,七星园,鲁谷
shijingshan,1,1,59.3,middle,1,0,41822,116.2198729,39.90448403,七星园,鲁谷
shijingshan,2,1,84.68,middle,1,0,41569,116.2198729,39.90448403,七星园,鲁谷
shijingshan,2,1,77.28,low,1,0,41408,116.2198729,39.90448403,七星园,鲁谷
shijingshan,2,1,68,high,1,0,41177,116.2198729,39.90448403,七星园,鲁谷
shijingshan,2,1,63.4,high,1,0,41010,116.2198729,39.90448403,七星园,鲁谷
shijingshan,2,1,74.3,high,1,0,40377,116.2198729,39.90448403,七星园,鲁谷
shijingshan,2,1,81.78,middle,1,0,39130,116.2198729,39.90448403,七星园,鲁谷
shijingshan,2,2,110,middle,1,0,39091,116.2198729,39.90448403,七星园,鲁谷
shijingshan,2,1,93.23,low,1,0,37542,116.2198729,39.90448403,七星园,鲁谷
shijingshan,2,2,94,high,1,0,37235,116.2198729,39.90448403,七星园,鲁谷
fengtai,4,1,169.02,middle,0,0,28991,116.3460677,39.8128208,期颐百年,花乡
dongcheng,1,1,41.85,high,1,0,88411,116.4110069,39.92738325,骑河楼大街,灯市口
dongcheng,1,1,41.85,low,1,0,88411,116.4110069,39.92738325,骑河楼大街,灯市口
dongcheng,3,0,53.41,low,1,0,86127,116.4110069,39.92738325,骑河楼大街,灯市口
haidian,3,1,90.5,low,1,0,32045,116.3654002,40.07372002,旗胜家园,西三旗
haidian,2,1,82.33,middle,1,0,30973,116.3654002,40.07372002,旗胜家园,西三旗
haidian,2,1,87.24,low,1,0,30950,116.3654002,40.07372002,旗胜家园,西三旗
haidian,2,1,90,high,1,0,30000,116.3654002,40.07372002,旗胜家园,西三旗
haidian,2,1,90,middle,1,0,28889,116.3654002,40.07372002,旗胜家园,西三旗
haidian,2,1,90,low,1,0,28889,116.3654002,40.07372002,旗胜家园,西三旗
chaoyang,3,2,165,middle,1,0,78788,116.4472837,39.927466,麒麟公馆,朝阳门外
haidian,3,2,116.03,low,1,1,68086,116.3059492,39.94062559,气象西苑,紫竹桥
xicheng,1,1,42,middle,1,1,107143,116.3478898,39.90627761,汽南小区,木樨地
xicheng,3,1,69,middle,1,1,101450,116.3478898,39.90627761,汽南小区,木樨地
xicheng,2,1,54.1,high,1,1,92422,116.3478898,39.90627761,汽南小区,木樨地
xicheng,2,1,90.8,low,1,1,90309,116.3478898,39.90627761,汽南小区,木樨地
xicheng,3,1,88.7,low,1,1,90192,116.3478898,39.90627761,汽南小区,木樨地
chaoyang,3,2,135,low,1,0,66667,116.425584,39.99324471,千鹤家园,惠新西街
chaoyang,1,1,100.7,middle,1,0,38729,116.425584,39.99324471,千鹤家园,惠新西街
xicheng,1,1,45,basement ,1,1,74445,116.3677364,39.94408847,前半壁街,官园
xicheng,2,1,54.3,basement ,1,1,73665,116.3677364,39.94408847,前半壁街,官园
dongcheng,1,0,14.9,low,1,0,134229,116.4220217,39.92758184,前厂胡同,灯市口
dongcheng,1,0,13.7,low,1,1,137227,116.4274688,39.92882086,前炒面胡同,金宝街
xicheng,2,1,51,high,1,0,113726,116.3968003,39.95038252,前马厂胡同,六铺炕
xicheng,3,1,65.5,low,1,0,96489,116.3968003,39.95038252,前马厂胡同,六铺炕
xicheng,2,1,54.6,high,1,1,95239,116.3968003,39.95038252,前马厂胡同,六铺炕
dongcheng,2,1,33,middle,1,0,81819,116.4101025,39.90695228,前门东大街,崇文门
dongcheng,3,1,72.77,middle,1,0,74207,116.4101025,39.90695228,前门东大街,崇文门
dongcheng,2,1,50,high,1,0,74000,116.4101025,39.90695228,前门东大街,崇文门
dongcheng,2,1,66.87,middle,1,0,73277,116.4101025,39.90695228,前门东大街,崇文门
dongcheng,1,1,46.12,low,1,0,71553,116.4101025,39.90695228,前门东大街,崇文门
dongcheng,2,1,59.52,high,1,0,70565,116.4101025,39.90695228,前门东大街,崇文门
dongcheng,2,0,72.42,middle,1,1,70009,116.4101025,39.90695228,前门东大街,崇文门
dongcheng,1,0,45.27,middle,1,1,69583,116.4101025,39.90695228,前门东大街,崇文门
dongcheng,2,1,51,middle,1,0,68628,116.4101025,39.90695228,前门东大街,崇文门
dongcheng,2,1,59.52,middle,1,0,68045,116.4101025,39.90695228,前门东大街,崇文门
dongcheng,2,1,61.15,middle,1,0,65413,116.4101025,39.90695228,前门东大街,崇文门
dongcheng,2,1,83,high,1,0,118073,116.4596527,39.92834651,前门前,天坛
dongcheng,2,1,63.59,low,1,0,86492,116.4596527,39.92834651,前门前,天坛
dongcheng,1,1,75,middle,1,0,81334,116.4596527,39.92834651,前门前,天坛
dongcheng,1,1,76,middle,1,0,73685,116.4596527,39.92834651,前门前,天坛
dongcheng,1,0,50,low,1,0,40000,116.4596527,39.92834651,前门前,天坛
xicheng,2,0,42,middle,1,1,97620,116.396705,39.90665624,前门西大街,西单
xicheng,4,1,109.8,high,1,1,91075,116.396705,39.90665624,前门西大街,西单
xicheng,2,0,55,low,1,0,90000,116.396705,39.90665624,前门西大街,西单
xicheng,3,0,64.88,middle,1,0,89396,116.396705,39.90665624,前门西大街,西单
xicheng,2,0,56.99,high,1,0,87384,116.396705,39.90665624,前门西大街,西单
fengtai,2,1,73.07,middle,1,0,41057,116.3106781,39.86166884,前泥洼小区,北大地
fengtai,2,1,80.12,high,1,0,39941,116.3106781,39.86166884,前泥洼小区,北大地
fengtai,3,1,73.04,middle,1,0,39705,116.3106781,39.86166884,前泥洼小区,北大地
xicheng,2,1,58.36,middle,1,1,89959,116.3674175,39.94893657,前桃园1号,西直门
xicheng,3,1,71,middle,1,0,87324,116.3674175,39.94893657,前桃园1号,西直门
xicheng,2,1,58.1,middle,1,1,86059,116.3674175,39.94893657,前桃园1号,西直门
xicheng,2,1,58.5,high,1,1,85471,116.3674175,39.94893657,前桃园1号,西直门
xicheng,2,1,62.4,high,1,0,83013,116.3674175,39.94893657,前桃园1号,西直门
haidian,2,1,54.2,high,1,0,51477,116.3555536,40.0441254,前屯路57号院,清河
haidian,2,1,70,middle,1,0,46429,116.3563194,40.04397002,前屯路58号院,清河
dongcheng,2,1,56,middle,1,1,87500,116.4266574,39.94985505,前永康二巷,东直门
dongcheng,2,1,54.23,middle,1,0,81136,116.4266574,39.94985505,前永康二巷,东直门
dongcheng,1,0,18,low,1,0,136112,116.4195292,39.93410221,钱粮胡同,东四
dongcheng,1,0,13.9,low,1,0,118706,116.4195292,39.93410221,钱粮胡同,东四
dongcheng,7,2,186,low,1,0,107527,116.4195292,39.93410221,钱粮胡同,东四
dongcheng,1,1,18779.5,low,1,0,37275,116.4195292,39.93410221,钱粮胡同,东四
haidian,1,1,58,middle,1,0,60345,116.3533329,40.03604911,强佑清河新城,清河
haidian,3,2,139.62,middle,1,0,60164,116.3533329,40.03604911,强佑清河新城,清河
haidian,2,1,88,middle,1,0,59091,116.3533329,40.03604911,强佑清河新城,清河
haidian,3,2,139,low,1,0,53957,116.3533329,40.03604911,强佑清河新城,清河
haidian,1,1,65.09,high,1,0,53772,116.3533329,40.03604911,强佑清河新城,清河
haidian,1,1,62,high,1,0,53226,116.3533329,40.03604911,强佑清河新城,清河
haidian,1,1,56.7,high,1,0,52558,116.3533329,40.03604911,强佑清河新城,清河
haidian,3,2,139,high,1,0,50360,116.3533329,40.03604911,强佑清河新城,清河
haidian,2,1,88.59,high,1,0,50232,116.3533329,40.03604911,强佑清河新城,清河
